X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Lat,Long,FID
-79.416145300000011,43.7331085,70824,GO-20161242199,2016-07-15T04:00:00.000Z,2016-07-15T04:00:00.000Z,House,2130,210,Theft Over,2016,July,15,197,Friday    ,14,2016,July,15,197,Friday    ,10,Theft Over,D32,105,Lawrence Park North (105),43.7331085,-79.4161453,2376
-79.3983765,43.6403046,70882,GO-20161240087,2016-07-15T04:00:00.000Z,2016-07-15T04:00:00.000Z,Apartment,2130,200,Theft From Mail / Bag / Key,2016,July,15,197,Friday    ,8,2016,July,15,197,Friday    ,2,Theft Over,D14,77,Waterfront Communities-The Island (77),43.6403046,-79.3983765,2377
-79.552269,43.6150703,70886,GO-20161242528,2016-07-15T04:00:00.000Z,2016-07-15T04:00:00.000Z,Commercial,2133,200,Theft Over - Shoplifting,2016,July,15,197,Friday    ,15,2016,July,15,197,Friday    ,15,Theft Over,D22,14,Islington-City Centre West (14),43.6150703,-79.552269,2378
-79.2555161,43.8071213,70902,GO-2017279582,2016-12-13T05:00:00.000Z,2017-02-14T05:00:00.000Z,Commercial,2130,210,Theft Over,2017,February,14,45,Tuesday   ,10,2016,December,13,348,Tuesday   ,16,Theft Over,D42,129,Agincourt North (129),43.8071213,-79.2555161,2379
-79.4142761,43.6863289,70937,GO-20161262173,2016-07-15T04:00:00.000Z,2016-07-18T04:00:00.000Z,Apartment,2130,210,Theft Over,2016,July,18,200,Monday    ,23,2016,July,15,197,Friday    ,12,Theft Over,D13,101,Forest Hill South (101),43.6863289,-79.4142761,2380
-79.3287811,43.6959457,70938,GO-20161258164,2016-07-15T04:00:00.000Z,2016-07-18T04:00:00.000Z,Commercial,2130,210,Theft Over,2016,July,18,200,Monday    ,7,2016,July,15,197,Friday    ,17,Theft Over,D54,58,Old East York (58),43.6959457,-79.3287811,2381
-79.5098114,43.6798973,71029,GO-20161331611,2016-07-23T04:00:00.000Z,2016-07-29T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2016,July,29,211,Friday    ,10,2016,July,23,205,Saturday  ,18,Theft Over,D22,9,Edenbridge-Humber Valley (9),43.6798973,-79.5098114,2382
-79.3877258,43.6656456,71039,GO-20179000134,2016-12-22T05:00:00.000Z,2017-01-04T05:00:00.000Z,Commercial,2130,200,Theft From Mail / Bag / Key,2017,January,4,4,Wednesday ,10,2016,December,22,357,Thursday  ,10,Theft Over,D52,76,Bay Street Corridor (76),43.6656456,-79.3877258,2383
-79.4812088,43.622970599999988,71047,GO-20162269037,2016-12-22T05:00:00.000Z,2016-12-23T05:00:00.000Z,Commercial,2130,210,Theft Over,2016,December,23,358,Friday    ,7,2016,December,22,357,Thursday  ,19,Theft Over,D22,17,Mimico (includes Humber Bay Shores) (17),43.6229706,-79.4812088,2384
-79.3920746,43.6558113,71095,GO-20161389025,2016-08-07T04:00:00.000Z,2016-08-07T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2016,August,7,220,Sunday    ,10,2016,August,7,220,Sunday    ,1,Theft Over,D52,78,Kensington-Chinatown (78),43.6558113,-79.3920746,2385
-79.560653700000017,43.6558113,71151,GO-20161436223,2016-08-07T04:00:00.000Z,2016-08-14T04:00:00.000Z,Other,2130,210,Theft Over,2016,August,14,227,Sunday    ,16,2016,August,7,220,Sunday    ,3,Theft Over,D22,11,Eringate-Centennial-West Deane (11),43.6558113,-79.5606537,2386
-79.3849564,43.665844,71246,GO-201655920,2016-01-09T05:00:00.000Z,2016-01-10T05:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2016,January,10,10,Sunday    ,12,2016,January,9,9,Saturday  ,20,Theft Over,D51,75,Church-Yonge Corridor (75),43.665844,-79.3849564,2387
-79.3695145,43.6586609,71279,GO-20169007769,2016-07-25T04:00:00.000Z,2016-07-26T04:00:00.000Z,Apartment,2130,200,Theft From Mail / Bag / Key,2016,July,26,208,Tuesday   ,12,2016,July,25,207,Monday    ,15,Theft Over,D51,73,Moss Park (73),43.6586609,-79.3695145,2388
-79.332130400000011,43.8146858,71283,GO-20161395812,2016-07-25T04:00:00.000Z,2016-08-08T04:00:00.000Z,Other,2132,200,Theft From Motor Vehicle Over,2016,August,8,221,Monday    ,12,2016,July,25,207,Monday    ,9,Theft Over,D42,116,Steeles (116),43.8146858,-79.3321304,2389
-79.3780899,43.6526833,71310,GO-20162270810,2016-12-22T05:00:00.000Z,2016-12-23T05:00:00.000Z,Other,2130,210,Theft Over,2016,December,23,358,Friday    ,12,2016,December,22,357,Thursday  ,9,Theft Over,D51,75,Church-Yonge Corridor (75),43.6526833,-79.3780899,2390
-79.4266891,43.7007599,71313,GO-20162276350,2016-12-22T05:00:00.000Z,2016-12-24T05:00:00.000Z,House,2130,210,Theft Over,2016,December,24,359,Saturday  ,12,2016,December,22,357,Thursday  ,15,Theft Over,D13,102,Forest Hill North (102),43.7007599,-79.4266891,2391
-79.2980194,43.6824951,71400,GO-2016473701,2016-03-19T04:00:00.000Z,2016-03-19T04:00:00.000Z,Outside,2130,210,Theft Over,2016,March,19,79,Saturday  ,12,2016,March,19,79,Saturday  ,11,Theft Over,D55,62,East End-Danforth (62),43.6824951,-79.2980194,2392
-79.2428665,43.7355003,71551,GO-20162045001,2016-08-08T04:00:00.000Z,2016-11-10T05:00:00.000Z,House,2130,200,Theft From Mail / Bag / Key,2016,November,10,315,Thursday  ,10,2016,August,8,221,Monday    ,9,Theft Over,D43,138,Eglinton East (138),43.7355003,-79.2428665,2393
-79.3610229,43.6605339,71576,GO-20162290436,2016-12-27T05:00:00.000Z,2016-12-27T05:00:00.000Z,Other,2130,210,Theft Over,2016,December,27,362,Tuesday   ,16,2016,December,27,362,Tuesday   ,12,Theft Over,D51,72,Regent Park (72),43.6605339,-79.3610229,2394
-79.4457779,43.790062,71653,GO-20161434314,2016-08-13T04:00:00.000Z,2016-08-14T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2016,August,14,227,Sunday    ,10,2016,August,13,226,Saturday  ,22,Theft Over,D32,35,Westminster-Branson (35),43.790062,-79.4457779,2395
-79.3709106,43.6679115,71679,GO-20161342077,2016-07-30T04:00:00.000Z,2016-07-30T04:00:00.000Z,Apartment,2130,210,Theft Over,2016,July,30,212,Saturday  ,23,2016,July,30,212,Saturday  ,22,Theft Over,D51,74,North St.James Town (74),43.6679115,-79.3709106,2396
-79.3483124,43.6782722,71680,GO-20161342401,2016-07-30T04:00:00.000Z,2016-07-31T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2016,July,31,213,Sunday    ,0,2016,July,30,212,Saturday  ,22,Theft Over,D54,67,Playter Estates-Danforth (67),43.6782722,-79.3483124,2397
-79.5521545,43.695797,71692,GO-20161452553,2016-08-16T04:00:00.000Z,2016-08-17T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2016,August,17,230,Wednesday ,7,2016,August,16,229,Tuesday   ,21,Theft Over,D23,6,Kingsview Village-The Westway (6),43.695797,-79.5521545,2398
-79.2968445,43.6759872,71709,GO-20161445655,2016-08-16T04:00:00.000Z,2016-08-16T04:00:00.000Z,House,2132,200,Theft From Motor Vehicle Over,2016,August,16,229,Tuesday   ,6,2016,August,16,229,Tuesday   ,0,Theft Over,D55,63,The Beaches (63),43.6759872,-79.2968445,2399
-79.394432100000017,43.6402054,71783,GO-20161628002,2016-08-16T04:00:00.000Z,2016-09-13T04:00:00.000Z,Apartment,2130,210,Theft Over,2016,September,13,257,Tuesday   ,12,2016,August,16,229,Tuesday   ,10,Theft Over,D14,77,Waterfront Communities-The Island (77),43.6402054,-79.3944321,2400
-79.5955658,43.6867599,71798,GO-20161491965,2016-08-23T04:00:00.000Z,2016-08-23T04:00:00.000Z,Commercial,2130,210,Theft Over,2016,August,23,236,Tuesday   ,10,2016,August,23,236,Tuesday   ,9,Theft Over,D23,1,West Humber-Clairville (1),43.6867599,-79.5955658,2401
-79.3799744,43.6540642,71868,GO-20161494677,2016-08-23T04:00:00.000Z,2016-08-23T04:00:00.000Z,Commercial,2133,200,Theft Over - Shoplifting,2016,August,23,236,Tuesday   ,17,2016,August,23,236,Tuesday   ,17,Theft Over,D52    ,75,Church-Yonge Corridor (75),43.6540642,-79.3799744,2402
-79.2836304,43.7182388,71901,GO-20162004187,2016-08-23T04:00:00.000Z,2016-11-11T05:00:00.000Z,House,2130,200,Theft From Mail / Bag / Key,2016,November,11,316,Friday    ,6,2016,August,23,236,Tuesday   ,0,Theft Over,D41,120,Clairlea-Birchmount (120),43.7182388,-79.2836304,2403
-79.5623703,43.627346,71903,GO-20161572550,2016-08-23T04:00:00.000Z,2016-09-04T04:00:00.000Z,Apartment,2130,200,Theft From Mail / Bag / Key,2016,September,4,248,Sunday    ,23,2016,August,23,236,Tuesday   ,8,Theft Over,D22,12,Markland Wood (12),43.627346,-79.5623703,2404
-79.3811111,43.6420593,71906,GO-20161512576,2016-08-24T04:00:00.000Z,2016-08-26T04:00:00.000Z,Apartment,2130,210,Theft Over,2016,August,26,239,Friday    ,13,2016,August,24,237,Wednesday ,23,Theft Over,D52,77,Waterfront Communities-The Island (77),43.6420593,-79.3811111,2405
-79.2535477,43.7743988,71910,GO-2017399046,2016-08-24T04:00:00.000Z,2017-03-04T05:00:00.000Z,Apartment,2130,210,Theft Over,2017,March,4,63,Saturday  ,20,2016,August,24,237,Wednesday ,21,Theft Over,D43,127,Bendale (127),43.7743988,-79.2535477,2406
-79.6147308,43.7439003,71915,GO-20161502028,2016-08-24T04:00:00.000Z,2016-08-24T04:00:00.000Z,Commercial,2130,210,Theft Over,2016,August,24,237,Wednesday ,19,2016,August,24,237,Wednesday ,19,Theft Over,D23,1,West Humber-Clairville (1),43.7439003,-79.6147308,2407
-79.448974599999985,43.7174988,71947,GO-20161499119,2016-08-24T04:00:00.000Z,2016-08-24T04:00:00.000Z,Commercial,2133,200,Theft Over - Shoplifting,2016,August,24,237,Wednesday ,11,2016,August,24,237,Wednesday ,11,Theft Over,D32,31,Yorkdale-Glen Park (31),43.7174988,-79.4489746,2408
-79.4631195,43.676754,71953,GO-20161504437,2016-08-24T04:00:00.000Z,2016-08-25T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2016,August,25,238,Thursday  ,8,2016,August,24,237,Wednesday ,22,Theft Over,D12,91,Weston-Pellam Park (91),43.676754,-79.4631195,2409
-79.458587599999987,43.7132835,71960,GO-20161592179,2016-09-07T04:00:00.000Z,2016-09-08T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2016,September,8,252,Thursday  ,0,2016,September,7,251,Wednesday ,23,Theft Over,D32,31,Yorkdale-Glen Park (31),43.7132835,-79.4585876,2410
-79.2949219,43.6897202,71966,GO-2016130779,2016-01-18T05:00:00.000Z,2016-01-22T05:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2016,January,22,22,Friday    ,15,2016,January,18,18,Monday    ,1,Theft Over,D54,62,East End-Danforth (62),43.6897202,-79.2949219,2411
-79.29216,43.8211098,71986,GO-20169008269,2016-08-05T04:00:00.000Z,2016-08-06T04:00:00.000Z,Other,2132,200,Theft From Motor Vehicle Over,2016,August,6,219,Saturday  ,9,2016,August,5,218,Friday    ,12,Theft Over,D42,130,Milliken (130),43.8211098,-79.29216,2412
-79.5648346,43.6781807,72027,GO-2016516214,2016-03-26T04:00:00.000Z,2016-03-26T04:00:00.000Z,House,2130,210,Theft Over,2016,March,26,86,Saturday  ,17,2016,March,26,86,Saturday  ,7,Theft Over,D23,7,Willowridge-Martingrove-Richview (7),43.6781807,-79.5648346,2413
-79.4655151,43.7309341,72088,GO-20161233150,2016-03-27T04:00:00.000Z,2016-07-14T04:00:00.000Z,Apartment,2130,210,Theft Over,2016,July,14,196,Thursday  ,8,2016,March,27,87,Sunday    ,13,Theft Over,D32,26,Downsview-Roding-CFB (26),43.7309341,-79.4655151,2414
-79.5197906,43.7383728,72176,GO-20161437909,2016-08-14T04:00:00.000Z,2016-08-14T04:00:00.000Z,Outside,2130,210,Theft Over,2016,August,14,227,Sunday    ,22,2016,August,14,227,Sunday    ,22,Theft Over,D31,25,Glenfield-Jane Heights (25),43.7383728,-79.5197906,2415
-79.389503499999989,43.6652336,72229,GO-2016578494,2016-03-27T04:00:00.000Z,2016-04-05T04:00:00.000Z,Other,2130,210,Theft Over,2016,April,5,96,Tuesday   ,16,2016,March,27,87,Sunday    ,18,Theft Over,D52,76,Bay Street Corridor (76),43.6652336,-79.3895035,2416
-79.2144699,43.741157499999986,72281,GO-2016525732,2016-03-27T04:00:00.000Z,2016-03-28T04:00:00.000Z,Apartment,2130,210,Theft Over,2016,March,28,88,Monday    ,12,2016,March,27,87,Sunday    ,4,Theft Over,D43,139,Scarborough Village (139),43.7411575,-79.2144699,2417
-79.5283585,43.6365051,72338,GO-2016609437,2016-04-09T04:00:00.000Z,2016-04-10T04:00:00.000Z,Commercial,2132,200,Theft From Motor Vehicle Over,2016,April,10,101,Sunday    ,13,2016,April,9,100,Saturday  ,21,Theft Over,D22,14,Islington-City Centre West (14),43.6365051,-79.5283585,2418
-79.522384599999981,43.5997467,72342,GO-2016609641,2016-04-09T04:00:00.000Z,2016-04-10T04:00:00.000Z,Other,2130,210,Theft Over,2016,April,10,101,Sunday    ,14,2016,April,9,100,Saturday  ,1,Theft Over,D22,18,New Toronto (18),43.5997467,-79.5223846,2419
-79.3536148,43.7140694,72345,GO-20161441562,2016-02-01T05:00:00.000Z,2016-08-15T04:00:00.000Z,Commercial,2130,210,Theft Over,2016,August,15,228,Monday    ,13,2016,February,1,32,Monday    ,12,Theft Over,D53,55,Thorncliffe Park (55),43.7140694,-79.3536148,2420
-79.5872574,43.7090645,72346,GO-2017631932,2016-02-01T05:00:00.000Z,2017-04-10T04:00:00.000Z,Commercial,2130,210,Theft Over,2017,April,10,100,Monday    ,13,2016,February,1,32,Monday    ,12,Theft Over,D23,1,West Humber-Clairville (1),43.7090645,-79.5872574,2421
-79.3816376,43.6644058,72370,GO-2016609227,2016-04-09T04:00:00.000Z,2016-04-10T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2016,April,10,101,Sunday    ,13,2016,April,9,100,Saturday  ,16,Theft Over,D51,75,Church-Yonge Corridor (75),43.6644058,-79.3816376,2422
-79.3751602,43.6533089,72483,GO-2016623243,2016-04-09T04:00:00.000Z,2016-04-12T04:00:00.000Z,Commercial,2130,210,Theft Over,2016,April,12,103,Tuesday   ,17,2016,April,9,100,Saturday  ,14,Theft Over,D51,75,Church-Yonge Corridor (75),43.6533089,-79.3751602,2423
-79.571815499999985,43.7152672,72489,GO-2016668342,2016-04-18T04:00:00.000Z,2016-04-19T04:00:00.000Z,Commercial,2132,200,Theft From Motor Vehicle Over,2016,April,19,110,Tuesday   ,15,2016,April,18,109,Monday    ,17,Theft Over,D23,1,West Humber-Clairville (1),43.7152672,-79.5718155,2424
-79.3831406,43.767807,72502,GO-2016613537,2016-02-01T05:00:00.000Z,2016-04-11T04:00:00.000Z,Apartment,2130,210,Theft Over,2016,April,11,102,Monday    ,18,2016,February,1,32,Monday    ,0,Theft Over,D33,52,Bayview Village (52),43.767807,-79.3831406,2425
-79.5251846,43.7733574,72503,GO-2016612658,2016-02-01T05:00:00.000Z,2016-04-11T04:00:00.000Z,Apartment,2130,210,Theft Over,2016,April,11,102,Monday    ,4,2016,February,1,32,Monday    ,9,Theft Over,D31,24,Black Creek (24),43.7733574,-79.5251846,2426
-79.4302826,43.6586304,72519,GO-2016411154,2016-02-01T05:00:00.000Z,2016-03-09T05:00:00.000Z,House,2130,210,Theft Over,2016,March,9,69,Wednesday ,9,2016,February,1,32,Monday    ,0,Theft Over,D14,83,Dufferin Grove (83),43.6586304,-79.4302826,2427
-79.4942398,43.7431068,72530,GO-2017381517,2016-12-29T05:00:00.000Z,2017-03-02T05:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2017,March,2,61,Thursday  ,7,2016,December,29,364,Thursday  ,22,Theft Over,D31,27,York University Heights (27),43.7431068,-79.4942398,2428
-79.2228394,43.7592697,72556,GO-20162303657,2016-12-29T05:00:00.000Z,2016-12-29T05:00:00.000Z,Apartment,2130,210,Theft Over,2016,December,29,364,Thursday  ,20,2016,December,29,364,Thursday  ,20,Theft Over,D43,137,Woburn (137),43.7592697,-79.2228394,2429
-79.4482651,43.7248802,63856,GO-2016842800,2016-05-16T04:00:00.000Z,2016-05-16T04:00:00.000Z,Commercial,2133,200,Theft Over - Shoplifting,2016,May,16,137,Monday    ,16,2016,May,16,137,Monday    ,16,Theft Over,D32,31,Yorkdale-Glen Park (31),43.7248802,-79.4482651,2430
-79.4020004,43.647613499999984,77963,GO-2016764405,2016-05-02T04:00:00.000Z,2016-05-04T04:00:00.000Z,Commercial,2130,210,Theft Over,2016,May,4,125,Wednesday ,14,2016,May,2,123,Monday    ,20,Theft Over,D14,78,Kensington-Chinatown (78),43.6476135,-79.4020004,2431
-79.2511902,43.8366013,63860,GO-2016842781,2016-05-16T04:00:00.000Z,2016-05-16T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2016,May,16,137,Monday    ,16,2016,May,16,137,Monday    ,16,Theft Over,D42,130,Milliken (130),43.8366013,-79.2511902,2432
-79.2924576,43.7996597,75119,GO-2017187093,2017-01-30T05:00:00.000Z,2017-01-30T05:00:00.000Z,House,2130,200,Theft From Mail / Bag / Key,2017,January,30,30,Monday    ,15,2017,January,30,30,Monday    ,14,Theft Over,D42,117,L'Amoreaux (117),43.7996597,-79.2924576,2433
-79.3723755,43.7617416,72854,GO-2017534424,2016-10-14T04:00:00.000Z,2017-03-26T04:00:00.000Z,House,2130,210,Theft Over,2017,March,26,85,Sunday    ,12,2016,October,14,288,Friday    ,18,Theft Over,D33,40,St.Andrew-Windfields (40),43.7617416,-79.3723755,2434
-79.4230881,43.6587982,72855,GO-2017471755,2016-10-14T04:00:00.000Z,2017-03-16T04:00:00.000Z,House,2130,210,Theft Over,2017,March,16,75,Thursday  ,14,2016,October,14,288,Friday    ,0,Theft Over,D14,80,Palmerston-Little Italy (80),43.6587982,-79.4230881,2435
-79.4032745,43.674736,66681,GO-20152105546,2015-12-09T05:00:00.000Z,2015-12-09T05:00:00.000Z,Other,2130,210,Theft Over,2015,December,9,343,Wednesday ,22,2015,December,9,343,Wednesday ,9,Theft Over,D53,95,Annex (95),43.674736,-79.4032745,2436
-79.4361267,43.7717667,77972,GO-20161865579,2016-10-09T04:00:00.000Z,2016-10-20T04:00:00.000Z,Other,2132,200,Theft From Motor Vehicle Over,2016,October,20,294,Thursday  ,10,2016,October,9,283,Sunday    ,7,Theft Over,D32,37,Willowdale West (37),43.7717667,-79.4361267,2437
-79.5345993,43.7096863,75122,GO-2017188721,2017-01-30T05:00:00.000Z,2017-01-30T05:00:00.000Z,Other,2133,200,Theft Over - Shoplifting,2017,January,30,30,Monday    ,19,2017,January,30,30,Monday    ,16,Theft Over,D12,23,Pelmo Park-Humberlea (23),43.7096863,-79.5345993,2438
-79.4710464,43.6369591,63887,GO-2016757910,2016-04-24T04:00:00.000Z,2016-05-03T04:00:00.000Z,Apartment,2130,210,Theft Over,2016,May,3,124,Tuesday   ,15,2016,April,24,115,Sunday    ,19,Theft Over,D11,87,High Park-Swansea (87),43.6369591,-79.4710464,2439
-79.3805695,43.6716118,72943,GO-20161730542,2016-08-15T04:00:00.000Z,2016-09-29T04:00:00.000Z,Commercial,2130,210,Theft Over,2016,September,29,273,Thursday  ,9,2016,August,15,228,Monday    ,12,Theft Over,D53,98,Rosedale-Moore Park (98),43.6716118,-79.3805695,2440
-79.3000336,43.7584953,66702,GO-20152106592,2015-12-09T05:00:00.000Z,2015-12-09T05:00:00.000Z,Outside,2130,210,Theft Over,2015,December,9,343,Wednesday ,4,2015,December,9,343,Wednesday ,1,Theft Over,D41,119,Wexford/Maryvale (119),43.7584953,-79.3000336,2441
-79.2836304,43.7182388,77976,GO-201620004189,2016-10-09T04:00:00.000Z,2016-11-11T05:00:00.000Z,House,2130,200,Theft From Mail / Bag / Key,2016,November,11,316,Friday    ,6,2016,October,9,283,Sunday    ,9,Theft Over,D41,120,Clairlea-Birchmount (120),43.7182388,-79.2836304,2442
-79.3532104,43.6600418,75133,GO-2017194466,2017-01-30T05:00:00.000Z,2017-01-31T05:00:00.000Z,Commercial,2130,210,Theft Over,2017,January,31,31,Tuesday   ,16,2017,January,30,30,Monday    ,18,Theft Over,D55,70,South Riverdale (70),43.6600418,-79.3532104,2443
-79.5588531,43.734275799999985,63902,GO-20151684696,2015-09-25T04:00:00.000Z,2015-09-29T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2015,September,29,272,Tuesday   ,20,2015,September,25,268,Friday    ,19,Theft Over,D23,3,Thistletown-Beaumond Heights (3),43.7342758,-79.5588531,2444
-79.3730621,43.6424828,72979,GO-20161829333,2016-10-14T04:00:00.000Z,2016-10-14T04:00:00.000Z,Apartment,2130,215,Theft Over - Bicycle,2016,October,14,288,Friday    ,16,2016,October,14,288,Friday    ,10,Theft Over,D51,77,Waterfront Communities-The Island (77),43.6424828,-79.3730621,2445
-79.5540237,43.6929054,66727,GO-2016983716,2016-06-06T04:00:00.000Z,2016-06-06T04:00:00.000Z,House,2130,210,Theft Over,2016,June,6,158,Monday    ,16,2016,June,6,158,Monday    ,15,Theft Over,D23,6,Kingsview Village-The Westway (6),43.6929054,-79.5540237,2446
-79.399276700000016,43.63909910000001,78033,GO-20161799683,2016-10-09T04:00:00.000Z,2016-10-09T04:00:00.000Z,Apartment,2130,210,Theft Over,2016,October,9,283,Sunday    ,23,2016,October,9,283,Sunday    ,23,Theft Over,D14,77,Waterfront Communities-The Island (77),43.6390991,-79.3992767,2447
-79.4232101,43.6822014,75176,GO-2017191411,2017-01-30T05:00:00.000Z,2017-01-31T05:00:00.000Z,Apartment,2130,200,Theft From Mail / Bag / Key,2017,January,31,31,Tuesday   ,8,2017,January,30,30,Monday    ,19,Theft Over,D13,94,Wychwood (94),43.6822014,-79.4232101,2448
-79.395874,43.7820015,63903,GO-20151683705,2015-09-25T04:00:00.000Z,2015-09-29T04:00:00.000Z,House,2130,210,Theft Over,2015,September,29,272,Tuesday   ,16,2015,September,25,268,Friday    ,18,Theft Over,D32,51,Willowdale East (51),43.7820015,-79.395874,2449
-79.570961,43.764419599999989,66732,GO-2016981637,2016-06-06T04:00:00.000Z,2016-06-06T04:00:00.000Z,House,2132,200,Theft From Motor Vehicle Over,2016,June,6,158,Monday    ,11,2016,June,6,158,Monday    ,1,Theft Over,D31,21,Humber Summit (21),43.7644196,-79.570961,2450
-79.5586014,43.664402,73002,GO-20169012033,2016-10-14T04:00:00.000Z,2016-10-14T04:00:00.000Z,Other,2130,210,Theft Over,2016,October,14,288,Friday    ,11,2016,October,14,288,Friday    ,11,Theft Over,D22,10,Princess-Rosethorn (10),43.664402,-79.5586014,2451
-79.5164948,43.6915169,66754,GO-20161681207,2016-09-20T04:00:00.000Z,2016-09-21T04:00:00.000Z,House,2132,200,Theft From Motor Vehicle Over,2016,September,21,265,Wednesday ,14,2016,September,20,264,Tuesday   ,20,Theft Over,D23,8,Humber Heights-Westmount (8),43.6915169,-79.5164948,2452
-79.522377,43.621933,78041,GO-2016753133,2016-05-02T04:00:00.000Z,2016-05-02T04:00:00.000Z,Outside,2130,210,Theft Over,2016,May,2,123,Monday    ,21,2016,May,2,123,Monday    ,21,Theft Over,D22,14,Islington-City Centre West (14),43.621933,-79.522377,2453
-79.4875946,43.7496109,75225,GO-2017188242,2017-01-30T05:00:00.000Z,2017-01-30T05:00:00.000Z,Apartment,2130,200,Theft From Mail / Bag / Key,2017,January,30,30,Monday    ,18,2017,January,30,30,Monday    ,17,Theft Over,D31,27,York University Heights (27),43.7496109,-79.4875946,2454
-79.432762100000019,43.7321625,63926,GO-2016996294,2016-04-06T04:00:00.000Z,2016-06-08T04:00:00.000Z,Apartment,2130,200,Theft From Mail / Bag / Key,2016,June,8,160,Wednesday ,13,2016,April,6,97,Wednesday ,12,Theft Over,D32,39,Bedford Park-Nortown (39),43.7321625,-79.4327621,2455
-79.458587599999987,43.7132835,73013,GO-20161833508,2016-10-14T04:00:00.000Z,2016-10-15T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2016,October,15,289,Saturday  ,9,2016,October,14,288,Friday    ,20,Theft Over,D32    ,31,Yorkdale-Glen Park (31),43.7132835,-79.4585876,2456
-79.3635941,43.770092,66800,GO-2016994745,2016-06-07T04:00:00.000Z,2016-06-10T04:00:00.000Z,Outside,2132,200,Theft From Motor Vehicle Over,2016,June,10,162,Friday    ,9,2016,June,7,159,Tuesday   ,19,Theft Over,D33,52,Bayview Village (52),43.770092,-79.3635941,2457
-79.345916699999989,43.6636543,75245,GO-2017188255,2017-01-30T05:00:00.000Z,2017-01-30T05:00:00.000Z,House,2130,200,Theft From Mail / Bag / Key,2017,January,30,30,Monday    ,17,2017,January,30,30,Monday    ,16,Theft Over,D55,70,South Riverdale (70),43.6636543,-79.3459167,2458
-79.4215469,43.6716232,78125,GO-2016757610,2016-05-02T04:00:00.000Z,2016-05-03T04:00:00.000Z,Commercial,2130,210,Theft Over,2016,May,3,124,Tuesday   ,14,2016,May,2,123,Monday    ,22,Theft Over,D14,95,Annex (95),43.6716232,-79.4215469,2459
